Employee_ID,Employee_Name,Department,Salary,Performance_Score
3714,Talha,IT,55000,4
3715,Ahmed,HR,85000,
3716,Noor,Marketing,115000,4
3717,Talha,IT,135000,3
3718,Hamza,Operations,85000,4
3719,Sana,IT,155000,6
3720,Fahad,Operations,95000,
3721,Usman,HR,175000,6
3722,Maryam,HR,75000,4
3723,Hamza,IT,95000,6
3724,Talha,IT,110000,3
3725,Saad,IT,40000,2
3726,Sana,Marketing,75000,3
3727,Maryam,HR,160000,1
3728,Hina,IT,40000,6
3729,Ayesha,Operations,100000,3
3730,Zara,HR,55000,1
3731,Omar,,165000,4
3732,Hamza,,65000,1
3733,Ali,HR,115000,6
3734,Sana,IT,95000,5
3735,Maryam,IT,95000,4
3736,Danish,Marketing,-5000,1
3737,Ahmed,Finance,130000,6
3738,Hamza,Marketing,125000,6
3739,Maryam,Marketing,155000,3
3740,Hamza,HR,195000,
3741,Ayesha,Operations,0,4
3742,Ayesha,Marketing,135000,1
3743,Zara,Finance,110000,
3744,Sara,Operations,70000,6
3745,Hamza,Marketing,105000,1
3746,Maryam,IT,75000,1
3747,Hamza,IT,85000,1
3748,Laiba,Finance,105000,3
3749,Omar,HR,75000,1
3750,Laiba,,150000,
3751,Iqra,HR,45000,5
3752,Ahmed,Marketing,135000,1
3753,Danish,Finance,180000,5
3754,Maryam,HR,95000,2
3755,Nida,,75000,6
3756,Bilal,Operations,170000,4
3757,Laiba,Finance,200000,3
3758,Sana,IT,80000,2
3759,Bilal,HR,55000,2
3760,Ahmed,IT,-5000,
3761,Iqra,IT,115000,
3762,Ali,Finance,0,5
3763,Hamza,,,5
3764,Hamza,Finance,195000,3
3765,Ayesha,Operations,130000,3
3766,Ahmed,Marketing,110000,4
3767,Omar,Finance,55000,1
3768,Sara,Operations,95000,3
3769,Ali,Finance,105000,3
3770,Zara,Operations,195000,5
3771,Fahad,IT,135000,1
3772,Saad,HR,,4
3773,Zara,Operations,,6
3774,Iqra,Finance,195000,6
3775,Iqra,Operations,70000,
3776,Maryam,,105000,4
3777,Saad,HR,95000,1
3778,Saad,Finance,100000,
3779,Hamza,IT,135000,
3780,Talha,Finance,185000,
3781,Sana,Operations,0,4
3782,Zara,IT,190000,5
3783,Talha,Finance,90000,1
3784,Hina,Marketing,,4
3785,Sana,HR,170000,4
3786,Talha,Operations,60000,2
3787,Ayesha,Finance,65000,3
3788,Usman,,140000,6
3789,Ayesha,IT,40000,4
3790,Iqra,HR,85000,2
3791,Fahad,Finance,,6
3792,Ahmed,HR,105000,5
3793,Iqra,,160000,5
3794,Sara,HR,115000,1
3795,Sara,Marketing,55000,2
3796,Hamza,Finance,200000,4
3797,Ali,IT,145000,1
3798,Zara,HR,200000,2
3799,Hina,Finance,0,4
3800,Hina,Finance,180000,1
3801,Nida,IT,125000,6
3802,Omar,,45000,1
3803,Iqra,IT,180000,6
3804,Hina,Finance,155000,3
3805,Zara,Finance,135000,5
3806,Talha,HR,0,6
3807,Noor,,,4
3808,Ali,IT,80000,3
3809,Fahad,HR,70000,1
3810,Omar,IT,190000,1
3811,Ahmed,Finance,65000,2
3812,Zara,Finance,65000,3
3813,Maryam,Marketing,55000,
3814,Ahmed,HR,40000,4
3815,Laiba,IT,130000,5
3816,Fahad,Operations,185000,6
3817,Sana,HR,175000,3
3818,Omar,Operations,95000,1
3819,Fahad,HR,0,2
3820,Hina,Operations,155000,4
3821,Omar,IT,85000,5
3822,Maryam,Finance,75000,6
3823,Omar,HR,120000,4
3824,Zara,HR,95000,2
3825,Danish,IT,,1
3826,Sana,HR,130000,6
3827,Ali,IT,160000,5
3828,Usman,Finance,60000,
3829,Omar,Finance,50000,2
3830,Noor,Operations,160000,
3831,Danish,Marketing,100000,3
3832,Hamza,Finance,60000,4
3833,Hamza,IT,45000,5
3834,Bilal,Finance,115000,1
3835,Omar,IT,65000,
3836,Hamza,Operations,60000,1
3837,Omar,IT,75000,3
3838,Talha,HR,180000,
3839,Usman,Marketing,175000,1
3840,Hamza,IT,185000,1
3841,Usman,Operations,110000,6
3842,Fahad,Operations,180000,3
3843,Danish,HR,95000,2
3844,Maryam,HR,130000,5
3845,Talha,Finance,145000,3
3846,Danish,Finance,200000,
3847,Fahad,IT,60000,
3848,Maryam,Marketing,165000,4
3849,Fahad,Finance,80000,1
3850,Ali,IT,95000,5
3851,Zara,HR,,
3852,Iqra,Marketing,170000,2
3853,Talha,IT,110000,2
3854,Iqra,Operations,70000,3
3855,Zara,IT,85000,
3856,Zara,Finance,140000,5
3857,Fahad,Operations,50000,5
3858,Iqra,Operations,90000,
3859,Laiba,IT,165000,6
3860,Ali,IT,170000,4
3861,Fahad,Marketing,135000,4
3862,Usman,Finance,140000,4
3863,Bilal,IT,55000,6
3864,Zara,,165000,
3865,Maryam,IT,195000,3
3866,Fahad,HR,85000,6
3867,Saad,HR,160000,5
3868,Omar,Finance,150000,3
3869,Saad,Marketing,195000,3
3870,Sana,IT,185000,6
3871,Nida,IT,120000,3
3872,Nida,IT,70000,2
3873,Sara,Marketing,180000,
3874,Ayesha,HR,90000,1
3875,Ali,,75000,
3876,Ayesha,IT,135000,3
3877,Nida,,200000,2
3878,Bilal,HR,70000,2
3879,Talha,Marketing,110000,
3880,Saad,IT,,1
3881,Zara,HR,100000,6
3882,Sana,Operations,95000,6
3883,Omar,Operations,145000,3
3884,Ali,IT,90000,2
3885,Iqra,Marketing,55000,3
3886,Talha,Finance,165000,3
3887,Saad,Operations,85000,5
3888,Hamza,IT,180000,3
3889,Usman,Finance,50000,4
3890,Sara,Finance,105000,5
3891,Hamza,IT,75000,3
3892,Noor,Operations,,3
3893,Sara,HR,160000,1
3894,Talha,HR,120000,6
3895,Danish,Finance,50000,5
3896,Fahad,Marketing,150000,6
3897,Noor,IT,75000,5
3898,Maryam,IT,115000,1
3899,Nida,,85000,4
3900,Talha,IT,65000,5
3901,Hamza,Marketing,130000,4
3902,Usman,Marketing,165000,3
3903,Ahmed,Finance,170000,2
3904,Sana,,65000,2
3905,Hina,Marketing,110000,
3906,Sara,Finance,110000,2
3907,Hina,Finance,130000,2
3908,Ahmed,Marketing,175000,1
3909,Laiba,Finance,115000,
3910,Zara,Operations,0,6
3911,Sara,IT,180000,
3912,Omar,IT,,1
3913,Hamza,IT,80000,2
3914,Iqra,HR,-5000,2
3915,Ahmed,HR,75000,
3916,Danish,Operations,160000,2
3917,Ali,Marketing,170000,
3918,Fahad,Marketing,195000,2
3919,Saad,Finance,,3
3920,Bilal,Operations,125000,1
3921,Omar,Finance,125000,5
3922,Hina,Operations,170000,4
3923,Danish,IT,85000,6
3924,Nida,,160000,3
3925,Ayesha,Marketing,190000,2
3926,Ahmed,IT,60000,4
3927,Fahad,Finance,175000,5
3928,Hamza,Finance,150000,3
3929,Hina,HR,65000,5
3930,Iqra,Finance,140000,1
3931,Sara,IT,180000,4
3932,Ahmed,HR,70000,5
3933,Ahmed,,200000,4
3934,Iqra,Marketing,60000,1
3935,Saad,Operations,50000,5
3936,Hamza,Marketing,50000,3
3937,Zara,IT,185000,4
3938,Danish,Finance,110000,6
3939,Laiba,Marketing,115000,6
3940,Ayesha,,140000,6
3941,Ali,IT,40000,5
3942,Usman,Operations,160000,1
3943,Sara,,150000,6
3944,Bilal,Marketing,140000,5
3945,Usman,,200000,5
3946,Ayesha,IT,90000,3
3947,Bilal,,0,2
3948,Ali,Marketing,85000,
3949,Ali,HR,100000,2
3950,Saad,,120000,2
3951,Sana,Finance,95000,
3952,Talha,Finance,145000,5
3953,Noor,Finance,60000,2
3954,Nida,HR,,2
3955,Ahmed,Finance,90000,1
3956,Danish,Operations,190000,1
3957,Saad,HR,135000,3
3958,Danish,IT,85000,4
3959,Omar,HR,200000,5
3960,Omar,IT,200000,6
3961,Hina,Marketing,45000,3
3962,Bilal,Operations,105000,1
3963,Zara,,125000,1
3964,Sara,Finance,105000,
3965,Laiba,IT,,
3966,Sana,,175000,6
3967,Iqra,Marketing,100000,6
3968,Hina,Finance,,1
3969,Ali,Marketing,60000,2
3970,Ayesha,,80000,6
3971,Omar,Marketing,195000,3
3972,Fahad,IT,200000,1
3973,Nida,Marketing,165000,5
3974,Bilal,HR,170000,1
3975,Ahmed,IT,130000,
3976,Danish,IT,155000,3
3977,Fahad,HR,65000,3
3978,Ayesha,HR,140000,4
3979,Maryam,HR,195000,1
3980,Danish,Marketing,145000,4
3981,Noor,Operations,145000,
3982,Talha,,80000,4
3983,Nida,IT,100000,2
3984,Hina,Finance,0,1
3985,Saad,,130000,1
3986,Noor,HR,190000,3
3987,Bilal,Marketing,70000,6
3988,Bilal,Marketing,75000,4
3989,Noor,HR,60000,3
3990,Bilal,Operations,90000,5
3991,Ahmed,Operations,200000,4
3992,Hina,HR,40000,6
3993,Ayesha,HR,110000,4
3994,Nida,HR,70000,6
3995,Hamza,IT,60000,6
3996,Omar,Finance,190000,
3997,Fahad,Finance,150000,4
3998,Saad,IT,80000,3
3999,Sana,,75000,5
4000,Omar,IT,60000,6
4001,Fahad,HR,155000,4
4002,Laiba,IT,80000,4
4003,Ayesha,Finance,115000,1
4004,Bilal,IT,80000,1
4005,Bilal,IT,150000,5
4006,Hamza,HR,145000,6
4007,Omar,Operations,160000,1
4008,Fahad,,160000,2
4009,Sara,IT,125000,1
4010,Fahad,IT,60000,2
4011,Talha,Finance,135000,5
4012,Ahmed,Marketing,110000,2
4013,Noor,IT,170000,5
4014,Sara,,90000,3
4015,Fahad,Finance,175000,1
4016,Talha,Finance,160000,4
4017,Omar,Marketing,185000,6
4018,Maryam,,60000,
4019,Iqra,Operations,190000,6
4020,Iqra,HR,45000,4
4021,Danish,IT,200000,1
4022,Usman,Finance,85000,4
4023,Ayesha,IT,60000,1
4024,Talha,Marketing,110000,6
4025,Ali,Operations,130000,1
4026,Ahmed,Marketing,155000,4
4027,Fahad,,95000,2
4028,Saad,IT,145000,3
4029,Sara,Operations,140000,3
4030,Danish,Marketing,190000,3
4031,Ayesha,IT,40000,3
4032,Talha,Marketing,50000,
4033,Omar,HR,130000,5
4034,Ahmed,Operations,140000,1
4035,Nida,Finance,,
4036,Zara,IT,125000,3
4037,Talha,Marketing,0,3
4038,Bilal,Marketing,155000,6
4039,Usman,IT,85000,4
4040,Zara,HR,180000,3
4041,Bilal,Finance,0,1
4042,Omar,Finance,70000,6
4043,Bilal,Operations,175000,3
4044,Ayesha,,0,3
4045,Talha,Finance,,
4046,Sara,Marketing,145000,1
4047,Danish,Finance,180000,2
4048,Fahad,Marketing,100000,4
4049,Saad,IT,150000,2
4050,Iqra,IT,40000,5
4051,Danish,Marketing,50000,
4052,Usman,HR,140000,3
4053,Bilal,Marketing,55000,4
4054,Omar,Operations,185000,5
4055,Sana,IT,0,5
4056,Hamza,Finance,75000,1
4057,Maryam,Operations,170000,4
4058,Iqra,Marketing,70000,5
4059,Hina,IT,200000,
4060,Omar,IT,195000,3
4061,Talha,Marketing,125000,
4062,Talha,Finance,,6
4063,Laiba,HR,0,5
4064,Iqra,IT,195000,1
4065,Iqra,Operations,55000,2
4066,Sana,Marketing,140000,3
4067,Hina,,155000,3
4068,Ayesha,Marketing,195000,
4069,Hina,,195000,
4070,Danish,IT,0,
4071,Ali,Marketing,80000,5
4072,Saad,HR,140000,3
4073,Danish,Marketing,-5000,
4074,Talha,Finance,175000,6
4075,Nida,IT,,4
4076,Omar,Operations,70000,5
4077,Talha,Operations,,5
4078,Maryam,HR,40000,4
4079,Nida,Finance,125000,4
4080,Talha,IT,80000,5
4081,Saad,IT,130000,3
4082,Saad,Operations,170000,
4083,Ayesha,IT,190000,6
4084,Usman,,190000,1
4085,Fahad,HR,80000,
4086,Ahmed,Marketing,50000,3
4087,Laiba,Marketing,40000,4
4088,Hamza,IT,160000,3
4089,Zara,IT,55000,
4090,Sana,Operations,55000,6
4091,Fahad,Marketing,50000,3
4092,Omar,IT,110000,1
4093,Omar,Finance,130000,3
4094,Omar,HR,195000,2
4095,Ali,IT,175000,3
4096,Zara,Finance,0,
4097,Talha,HR,165000,2
4098,Hina,Operations,40000,4
4099,Ahmed,Marketing,-5000,
4100,Bilal,,125000,5
4101,Fahad,Marketing,155000,1
4102,Saad,,125000,3
4103,Maryam,Finance,125000,3
4104,Laiba,Finance,185000,
4105,Nida,,160000,3
4106,Danish,Marketing,80000,3
4107,Ahmed,HR,50000,4
4108,Noor,Marketing,65000,3
4109,Noor,,155000,3
4110,Laiba,Operations,0,4
4111,Iqra,Finance,175000,5
4112,Sara,Marketing,125000,3
4113,Hamza,,115000,5
4114,Ahmed,HR,115000,4
4115,Saad,Marketing,45000,1
4116,Ahmed,IT,60000,3
4117,Talha,Marketing,155000,
4118,Nida,Finance,80000,2
4119,Zara,HR,170000,1
4120,Omar,IT,85000,3
4121,Zara,Finance,125000,
4122,Usman,HR,200000,2
4123,Usman,IT,135000,4
4124,Ahmed,Operations,55000,3
4125,Ali,IT,90000,6
4126,Ayesha,Finance,45000,5
4127,Bilal,,130000,5
4128,Ali,IT,140000,4
4129,Saad,IT,170000,1
4130,Bilal,Finance,160000,5
4131,Fahad,Marketing,130000,2
4132,Zara,,65000,5
4133,Zara,,60000,6
4134,Bilal,Marketing,80000,6
4135,Hamza,IT,175000,2
4136,Ali,HR,,5
4137,Ayesha,IT,,4
4138,Ahmed,HR,200000,4
4139,Sara,Marketing,105000,5
4140,Zara,Marketing,195000,6
4141,Hamza,HR,170000,1
4142,Sara,Operations,,
4143,Maryam,IT,195000,6
4144,Maryam,Finance,60000,5
4145,Ayesha,Marketing,125000,6
4146,Hina,IT,155000,6
4147,Danish,Finance,145000,3
4148,Ahmed,HR,65000,
4149,Zara,IT,-5000,6
4150,Ahmed,Marketing,,5
4151,Maryam,,200000,6
4152,Fahad,IT,170000,2
4153,Fahad,IT,180000,3
4154,Sara,Marketing,175000,1
4155,Fahad,,75000,
4156,Talha,IT,-5000,
4157,Hina,Finance,145000,3
4158,Laiba,Operations,85000,1
4159,Sara,Finance,75000,6
4160,Zara,HR,145000,5
4161,Omar,Finance,95000,1
4162,Sara,IT,55000,5
4163,Noor,Finance,155000,
4164,Laiba,Finance,50000,6
4165,Hina,Operations,90000,5
4166,Sara,Finance,195000,
4167,Sara,IT,55000,4
4168,Fahad,IT,65000,3
4169,Saad,Operations,90000,6
4170,Sara,HR,105000,1
4171,Usman,IT,200000,2
4172,Ahmed,IT,190000,3
4173,Zara,Marketing,,5
4174,Maryam,Finance,125000,4
4175,Usman,IT,90000,3
4176,Usman,IT,200000,
4177,Ali,Operations,195000,3
4178,Omar,Finance,40000,6
4179,Hamza,Marketing,90000,5
4180,Fahad,Operations,150000,3
4181,Talha,,95000,6
4182,Talha,IT,195000,3
4183,Omar,,105000,5
4184,Noor,HR,190000,2
4185,Noor,IT,140000,4
4186,Ayesha,Operations,125000,3
4187,Zara,IT,170000,3
4188,Sana,IT,200000,2
4189,Sana,IT,185000,1
4190,Nida,Finance,130000,3
4191,Maryam,Finance,95000,6
4192,Nida,Marketing,45000,5
4193,Maryam,Operations,90000,6
4194,Sana,Marketing,105000,5
4195,Saad,IT,80000,3
4196,Ayesha,,135000,1
4197,Fahad,IT,80000,5
4198,Zara,HR,,6
4199,Nida,HR,195000,6
4200,Iqra,Finance,105000,3
4201,Maryam,HR,180000,3
4202,Sara,HR,45000,3
4203,Nida,IT,100000,4
4204,Sara,IT,0,5
4205,Danish,Finance,85000,
4206,Hamza,Operations,165000,4
4207,Iqra,Marketing,115000,1
4208,Omar,IT,55000,4
4209,Saad,IT,,6
4210,Omar,,200000,4
4211,Nida,HR,0,2
4212,Hina,Operations,65000,1
4213,Omar,IT,115000,1
4214,Nida,,190000,1
4215,Zara,IT,65000,4
4216,Hamza,Finance,155000,1
4217,Hina,Marketing,90000,5
4218,Bilal,Finance,195000,2
4219,Iqra,IT,,3
4220,Danish,Finance,125000,4
4221,Ali,Marketing,150000,3
4222,Danish,HR,160000,3
4223,Talha,HR,90000,4
4224,Hamza,Finance,65000,5
4225,Sara,HR,115000,4
4226,Iqra,Marketing,125000,1
4227,Ayesha,IT,60000,2
4228,Ayesha,Finance,175000,4
4229,Nida,IT,100000,3
4230,Saad,Finance,110000,4
4231,Talha,HR,150000,2
4232,Fahad,HR,200000,
4233,Talha,HR,185000,5
4234,Omar,,65000,3
4235,Hina,HR,165000,
4236,Laiba,Marketing,120000,
4237,Iqra,HR,120000,6
4238,Talha,HR,185000,2
4239,Bilal,Finance,60000,5
4240,Omar,Finance,185000,4
4241,Ali,,75000,
4242,Noor,,120000,6
4243,Saad,Marketing,115000,1
4244,Danish,Finance,45000,4
4245,Fahad,Finance,195000,5
4246,Bilal,IT,75000,3
4247,Ali,,170000,4
4248,Iqra,Finance,,2
4249,Danish,Finance,95000,6
4250,Omar,IT,,2
4251,Ayesha,HR,0,3
4252,Saad,,,3
4253,Hamza,IT,190000,3
4254,Sana,Finance,80000,6
4255,Talha,HR,170000,6
4256,Talha,Operations,115000,2
4257,Iqra,HR,50000,5
4258,Bilal,Operations,180000,6
4259,Noor,HR,155000,5
4260,Omar,Operations,115000,6
4261,Bilal,Marketing,175000,4
4262,Laiba,HR,60000,
4263,Usman,Finance,185000,
4264,Hamza,IT,85000,1
4265,Ahmed,HR,0,2
4266,Saad,Operations,160000,3
4267,Laiba,IT,90000,5
4268,Nida,IT,100000,6
4269,Maryam,HR,110000,4
4270,Ahmed,IT,60000,5
4271,Iqra,Operations,150000,2
4272,Hamza,IT,90000,1
4273,Usman,,200000,5
4274,Hamza,,155000,
4275,Fahad,HR,0,4
4276,Nida,HR,120000,
4277,Bilal,Operations,185000,4
4278,Fahad,IT,110000,3
4279,Ayesha,HR,200000,4
4280,Sara,IT,0,6
4281,Laiba,Finance,200000,3
4282,Hamza,Operations,175000,2
4283,Hamza,HR,75000,
4284,Hina,HR,95000,4
4285,Danish,,85000,4
4286,Ali,Marketing,,1
4287,Ayesha,Finance,175000,
4288,Fahad,Marketing,120000,2
4289,Fahad,IT,0,3
4290,Fahad,Marketing,60000,2
4291,Sara,IT,125000,1
4292,Hamza,IT,75000,2
4293,Zara,Marketing,165000,3
4294,Usman,IT,165000,
4295,Ayesha,,175000,5
4296,Nida,IT,195000,1
4297,Ahmed,,50000,6
4298,Hina,,100000,4
4299,Iqra,IT,,4
4300,Iqra,Operations,85000,
4301,Zara,Finance,145000,5
4302,Ali,,150000,2
4303,Ayesha,Finance,95000,6
4304,Danish,Marketing,50000,6
4305,Ahmed,Finance,175000,4
4306,Fahad,IT,140000,1
4307,Omar,IT,170000,5
4308,Noor,IT,95000,3
4309,Iqra,Marketing,85000,6
4310,Saad,Finance,140000,2
4311,Noor,Marketing,165000,5
4312,Maryam,IT,50000,6
4313,Fahad,Finance,75000,3
4314,Bilal,HR,-5000,5
4315,Hina,Operations,150000,5
4316,Sara,,110000,2
4317,Omar,IT,200000,1
4318,Ayesha,HR,50000,3
4319,Maryam,HR,95000,1
4320,Noor,Marketing,175000,3
4321,Ahmed,Finance,55000,6
4322,Ahmed,Operations,80000,6
4323,Saad,IT,70000,2
4324,Hina,Marketing,115000,1
4325,Omar,Marketing,105000,6
4326,Iqra,IT,200000,2
4327,Sana,Finance,45000,5
4328,Danish,HR,115000,5
4329,Ayesha,Finance,175000,2
4330,Hina,Operations,160000,3
4331,Ali,IT,0,6
4332,Sana,Operations,50000,5
4333,Laiba,Finance,115000,3
4334,Saad,IT,185000,1
4335,Omar,Finance,195000,4
4336,Zara,Finance,50000,5
4337,Iqra,IT,180000,5
4338,Noor,HR,90000,
4339,Saad,IT,175000,3
4340,Hamza,HR,125000,2
4341,Sara,HR,160000,
4342,Bilal,IT,140000,1
4343,Hina,IT,40000,
4344,Usman,,85000,
4345,Ali,IT,190000,4
4346,Usman,Marketing,,4
4347,Sana,Finance,140000,
4348,Iqra,Marketing,95000,4
4349,Laiba,IT,95000,6
4350,Laiba,,70000,4
4351,Danish,Finance,190000,
4352,Ayesha,Operations,130000,3
4353,Fahad,IT,40000,4
4354,Usman,HR,190000,
4355,Ayesha,Marketing,160000,3
4356,Saad,HR,40000,5
4357,Talha,Finance,-5000,4
4358,Hamza,IT,45000,
4359,Danish,Finance,130000,4
4360,Zara,,,3
4361,Ali,Finance,105000,6
4362,Zara,Operations,165000,
4363,Fahad,Finance,40000,3
4364,Ayesha,Finance,70000,5
4365,Zara,,,2
4366,Ahmed,Operations,65000,1
4367,Hamza,Operations,145000,6
4368,Sara,IT,180000,2
4369,Sara,Finance,150000,4
4370,Fahad,IT,75000,3
4371,Saad,Finance,,
4372,Iqra,Finance,,6
4373,Ayesha,Operations,,3
4374,Zara,Operations,180000,4
4375,Hamza,IT,125000,
4376,Bilal,HR,75000,6
4377,Sana,Operations,195000,2
4378,Nida,HR,120000,3
4379,Danish,Finance,115000,1
4380,Saad,HR,195000,6
4381,Hamza,IT,145000,5
4382,Omar,,170000,5
4383,Iqra,HR,,4
4384,Usman,IT,85000,4
4385,Noor,IT,145000,3
4386,Noor,,50000,2
4387,Fahad,Operations,75000,2
4388,Talha,IT,135000,1
4389,Danish,HR,110000,1
4390,Fahad,Finance,60000,3
4391,Zara,IT,190000,
4392,Zara,Marketing,0,2
4393,Ayesha,HR,175000,6
4394,Saad,HR,45000,6
4395,Danish,Marketing,155000,6
4396,Danish,IT,155000,
4397,Ali,Operations,160000,
4398,Omar,HR,40000,3
4399,Saad,IT,40000,1
4400,Sana,,200000,
4401,Hina,Finance,155000,3
4402,Saad,Marketing,60000,1
4403,Hamza,IT,160000,
4404,Maryam,Finance,85000,
4405,Nida,Marketing,185000,6
4406,Omar,IT,200000,1
4407,Nida,Operations,85000,5
4408,Bilal,Finance,105000,1
4409,Sana,IT,180000,4
4410,Sana,Finance,185000,6
4411,Hamza,Finance,155000,4
4412,Danish,HR,195000,3
4413,Ali,IT,200000,3
4414,Nida,IT,130000,2
4415,Hina,IT,100000,4
4416,Sara,Marketing,70000,1
4417,Saad,Finance,175000,4
4418,Maryam,,200000,5
4419,Bilal,IT,90000,6
4420,Hina,IT,0,3
4421,Hina,Operations,165000,5
4422,Nida,Finance,65000,3
4423,Maryam,Finance,130000,5
4424,Noor,HR,135000,3
4425,Maryam,IT,195000,1
4426,Fahad,IT,40000,5
4427,Ahmed,,200000,6
4428,Hina,IT,110000,
4429,Zara,Operations,200000,3
4430,Iqra,Marketing,55000,4
4431,Fahad,IT,50000,
4432,Danish,Finance,80000,4
4433,Iqra,Operations,200000,3
4434,Ali,Operations,150000,1
4435,Omar,HR,105000,6
4436,Laiba,IT,135000,6
4437,Danish,IT,,
4438,Fahad,HR,95000,
4439,Nida,Finance,85000,3
4440,Danish,Operations,100000,6
4441,Iqra,IT,45000,6
4442,Hina,Marketing,190000,5
4443,Hamza,Finance,100000,3
4444,Laiba,IT,45000,3
4445,Ayesha,HR,120000,6
4446,Ahmed,Marketing,190000,2
4447,Laiba,Operations,130000,1
4448,Iqra,Marketing,75000,5
4449,Danish,HR,160000,1
4450,Bilal,IT,150000,6
4451,Nida,HR,45000,3
4452,Talha,Finance,120000,2
4453,Hina,Marketing,50000,6
4454,Nida,HR,95000,3
4455,Hina,Operations,40000,3
4456,Ayesha,Finance,90000,1
4457,Iqra,Marketing,120000,6
4458,Talha,,0,2
4459,Sara,HR,40000,1
4460,Omar,,50000,3
4461,Danish,HR,190000,4
4462,Danish,IT,195000,
4463,Laiba,Operations,90000,6
4464,Sara,,155000,5
4465,Sara,Finance,,3
4466,Zara,Finance,40000,5
4467,Fahad,Marketing,50000,2
4468,Noor,Operations,125000,6
4469,Zara,HR,170000,4
4470,Ayesha,Operations,175000,5
4471,Saad,Finance,55000,6
4472,Ali,Finance,70000,5
4473,Danish,IT,,2
4474,Usman,Finance,110000,3
4475,Omar,,200000,3
4476,Sana,Finance,50000,
4477,Nida,,140000,2
4478,Iqra,IT,125000,4
4479,Hamza,Marketing,150000,
4480,Bilal,Operations,90000,6
4481,Noor,Marketing,,2
4482,Ayesha,Finance,55000,3
4483,Bilal,Finance,45000,
4484,Noor,Operations,115000,3
4485,Danish,Operations,150000,1
4486,Noor,HR,130000,1
4487,Zara,Operations,100000,
4488,Sara,IT,80000,
4489,Zara,IT,0,2
4490,Laiba,Operations,115000,6
4491,Bilal,Finance,140000,4
4492,Ahmed,Operations,125000,4
4493,Iqra,IT,100000,1
4494,Fahad,HR,70000,1
4495,Fahad,Finance,140000,1
4496,Noor,HR,40000,3
4497,Ayesha,Marketing,120000,4
4498,Hamza,IT,145000,
4499,Sara,Finance,95000,1
4500,Talha,HR,120000,5
4501,Ali,IT,175000,2
4502,Usman,Operations,0,6
4503,Omar,HR,55000,
4504,Ahmed,Marketing,60000,6
4505,Sana,,100000,
4506,Sana,Marketing,80000,
4507,Ahmed,Operations,60000,4
4508,Ahmed,HR,45000,1
4509,Omar,IT,150000,2
4510,Usman,Operations,200000,6
4511,Maryam,Marketing,135000,3
4512,Omar,Marketing,60000,2
4513,Nida,Marketing,70000,2
4514,Fahad,IT,190000,5
4515,Sana,HR,160000,2
4516,Sana,Operations,55000,3
4517,Nida,Marketing,100000,2
4518,Ayesha,Finance,50000,5
4519,Ali,Operations,75000,2
4520,Nida,IT,90000,6
4521,Ali,IT,160000,1
4522,Fahad,Operations,135000,5
4523,Sana,Operations,200000,1
4524,Sana,Finance,85000,1
4525,Noor,HR,70000,
4526,Danish,IT,190000,5
4527,Hamza,Marketing,100000,2
4528,Hamza,IT,150000,6
4529,Bilal,Operations,-5000,6
4530,Ali,,,6
4531,Omar,Operations,0,4
4532,Sara,IT,105000,4
4533,Fahad,Operations,115000,4
4534,Hamza,IT,120000,6
4535,Ayesha,HR,85000,3
4536,Bilal,HR,55000,6
4537,Danish,IT,,1
4538,Talha,,145000,1
4539,Ahmed,IT,110000,6
4540,Iqra,IT,155000,1
4541,Talha,,160000,5
4542,Talha,HR,40000,3
4543,Fahad,Operations,155000,2
4544,Usman,IT,145000,
4545,Saad,HR,40000,6
4546,Usman,,90000,6
4547,Zara,HR,60000,5
4548,Bilal,Finance,175000,1
4549,Maryam,IT,145000,2
4550,Ayesha,HR,200000,4
4551,Noor,HR,90000,6
4552,Sana,HR,0,
4553,Saad,HR,195000,4
4554,Nida,Marketing,115000,6
4555,Sana,Finance,150000,2
4556,Fahad,IT,120000,2
4557,Zara,IT,125000,4
4558,Hamza,,50000,5
4559,Laiba,,170000,
4560,Talha,Marketing,100000,4
4561,Laiba,Operations,50000,4
4562,Usman,IT,110000,5
4563,Maryam,IT,155000,4
4564,Maryam,Finance,65000,
4565,Ayesha,Finance,150000,3
4566,Saad,Finance,80000,
4567,Ahmed,IT,,5
4568,Bilal,,125000,4
4569,Ali,Operations,115000,1
4570,Ahmed,Finance,40000,1
4571,Saad,Marketing,45000,2
4572,Zara,IT,190000,3
4573,Ayesha,HR,,6
4574,Sara,IT,190000,6
4575,Noor,IT,-5000,5
4576,Ayesha,HR,195000,2
4577,Ahmed,Operations,50000,6
4578,Sara,IT,160000,2
4579,Omar,Finance,90000,1
4580,Sana,HR,70000,
4581,Fahad,HR,105000,2
4582,Bilal,Operations,0,2
4583,Hamza,Finance,135000,6
4584,Hina,,70000,3
4585,Bilal,,45000,6
4586,Noor,IT,105000,1
4587,Zara,IT,90000,
4588,Usman,Operations,-5000,3
4589,Usman,,100000,
4590,Hina,Finance,180000,6
4591,Sana,Operations,185000,
4592,Ahmed,Operations,165000,2
4593,Talha,IT,110000,3
4594,Saad,Finance,60000,2
4595,Ayesha,Operations,170000,4
4596,Iqra,Marketing,150000,
4597,Hina,HR,140000,3
4598,Talha,IT,50000,1
4599,Ayesha,HR,50000,2
4600,Saad,IT,115000,4
4601,Hamza,,195000,5
4602,Bilal,HR,110000,4
4603,Fahad,IT,,4
4604,Nida,IT,185000,2
